num_target;      la; isd;  niter;     tex; tr_acc; te_acc;        L*; Lk
         1;  0.0000;   1;     75;  0.1451;  100.0;  100.0;  5.72e-07;        0.25,     0.1499,   0.064969,   0.011787,  0.0099654,  0.0043479,  0.0034959,  0.0028996,  0.0023953,  0.0019043,  0.0013241,  0.0011074, 0.00094881, 0.00076273, 0.00066183, 0.00057569, 0.00050953, 0.00043977, 0.00037818, 0.00030543, 0.00027351,  0.0002377, 0.00020723, 0.00017255, 0.00015375, 0.00013801, 0.00012224, 0.00010628, 8.5042e-05, 7.6527e-05, 6.6931e-05, 5.9918e-05, 5.3806e-05, 4.8419e-05, 4.3483e-05, 3.9464e-05, 3.5029e-05, 3.1095e-05, 2.6367e-05, 2.3859e-05, 2.1405e-05, 1.9244e-05, 1.6278e-05, 1.4375e-05, 1.2895e-05, 1.1794e-05, 1.0347e-05, 9.3637e-06, 8.4235e-06, 7.6079e-06,  6.903e-06, 6.2172e-06, 5.6923e-06, 5.0536e-06, 4.5635e-06, 4.0062e-06, 3.6293e-06,  3.296e-06, 2.9784e-06, 2.7304e-06, 2.4256e-06, 2.1854e-06, 1.9298e-06,  1.742e-06,  1.593e-06, 1.4213e-06, 1.2924e-06,   1.14e-06, 1.0342e-06, 9.3765e-07, 8.5329e-07,  7.728e-07,  7.068e-07, 6.3564e-07, 5.7157e-07
         1;  0.0000;   3;      6;  0.0255;  100.0;  100.0;  2.91e-50;        0.25,     0.1499,   0.064875,   0.011376, 0.00016025, 2.9137e-50
         1;  0.0000;   7; 125000;  1.5989;  100.0;  100.0;  1.41e-05;   0.0014478, 0.00028407, 0.00032773, 0.00018276, 0.00014978, 0.00014553,  0.0001043, 0.00012751, 0.00010658, 9.1399e-05,  0.0001025, 9.3017e-05, 8.4239e-05, 7.7713e-05, 7.4861e-05, 6.6193e-05, 6.1458e-05, 5.9322e-05, 5.8376e-05, 5.8682e-05, 5.7856e-05, 5.3676e-05,  5.113e-05, 5.2135e-05, 4.9571e-05, 4.7749e-05, 4.8026e-05, 4.6118e-05, 4.3601e-05, 4.2478e-05,  4.133e-05, 4.0799e-05, 3.9824e-05, 3.8269e-05, 3.7699e-05, 3.7082e-05, 3.6706e-05, 3.5459e-05, 3.4331e-05, 3.3795e-05, 3.3666e-05, 3.3144e-05, 3.2638e-05, 3.2133e-05, 3.1493e-05, 3.1102e-05, 3.1008e-05, 3.0542e-05, 3.0095e-05, 3.0008e-05, 2.9301e-05, 2.8677e-05, 2.8011e-05, 2.7427e-05,  2.707e-05, 2.6607e-05, 2.6292e-05, 2.5919e-05, 2.5811e-05, 2.5712e-05,  2.541e-05, 2.5205e-05, 2.4873e-05, 2.4631e-05, 2.4486e-05, 2.4128e-05, 2.3746e-05, 2.3556e-05, 2.3315e-05, 2.2988e-05, 2.2831e-05, 2.2631e-05, 2.2457e-05, 2.2356e-05, 2.1983e-05, 2.1767e-05, 2.1467e-05, 2.1321e-05, 2.1214e-05, 2.1092e-05, 2.0909e-05, 2.0669e-05, 2.0418e-05, 2.0313e-05, 2.0055e-05, 1.9882e-05, 1.9726e-05, 1.9605e-05, 1.9409e-05, 1.9282e-05, 1.9158e-05, 1.9014e-05, 1.8901e-05, 1.8794e-05, 1.8639e-05, 1.8478e-05, 1.8348e-05, 1.8228e-05, 1.8116e-05,  1.797e-05, 1.7868e-05, 1.7725e-05, 1.7643e-05, 1.7536e-05,  1.742e-05, 1.7354e-05, 1.7266e-05, 1.7166e-05, 1.7096e-05, 1.7002e-05, 1.6903e-05, 1.6823e-05, 1.6716e-05, 1.6613e-05, 1.6521e-05, 1.6412e-05, 1.6347e-05,  1.625e-05, 1.6162e-05, 1.6072e-05, 1.5977e-05, 1.5901e-05, 1.5816e-05, 1.5775e-05, 1.5686e-05, 1.5622e-05,  1.557e-05, 1.5507e-05, 1.5439e-05, 1.5384e-05, 1.5311e-05, 1.5252e-05, 1.5192e-05, 1.5117e-05, 1.5047e-05,  1.498e-05, 1.4924e-05, 1.4849e-05, 1.4788e-05,  1.473e-05, 1.4666e-05, 1.4605e-05, 1.4548e-05,  1.448e-05, 1.4418e-05, 1.4372e-05, 1.4332e-05, 1.4279e-05, 1.4225e-05, 1.4162e-05, 1.4109e-05, 1.4059e-05, 1.4013e-05, 1.3963e-05, 1.3923e-05,  1.388e-05, 1.3842e-05, 1.3794e-05, 1.3743e-05, 1.3701e-05, 1.3665e-05, 1.3628e-05, 1.3587e-05, 1.3549e-05, 1.3511e-05, 1.3469e-05, 1.3428e-05,  1.339e-05, 1.3351e-05, 1.3311e-05,  1.328e-05, 1.3239e-05, 1.3196e-05,  1.316e-05, 1.3117e-05, 1.3084e-05, 1.3048e-05, 1.3014e-05, 1.2985e-05, 1.2953e-05, 1.2923e-05, 1.2888e-05, 1.2851e-05, 1.2821e-05, 1.2788e-05, 1.2754e-05,  1.272e-05, 1.2688e-05, 1.2665e-05, 1.2635e-05, 1.2605e-05, 1.2574e-05, 1.2543e-05, 1.2515e-05, 1.2487e-05, 1.2461e-05, 1.2435e-05, 1.2411e-05, 1.2385e-05, 1.2356e-05, 1.2332e-05, 1.2308e-05, 1.2283e-05, 1.2259e-05, 1.2235e-05, 1.2212e-05, 1.2191e-05, 1.2169e-05, 1.2148e-05, 1.2127e-05, 1.2105e-05, 1.2084e-05, 1.2062e-05,  1.204e-05,  1.202e-05,    1.2e-05, 1.1981e-05, 1.1962e-05, 1.1942e-05, 1.1923e-05, 1.1905e-05, 1.1887e-05, 1.1867e-05, 1.1851e-05, 1.1834e-05, 1.1817e-05,   1.18e-05, 1.1784e-05, 1.1767e-05, 1.1751e-05, 1.1736e-05,  1.172e-05, 1.1704e-05, 1.1689e-05, 1.1674e-05,  1.166e-05, 1.1645e-05, 1.1631e-05, 1.1618e-05, 1.1604e-05, 1.1591e-05, 1.1579e-05, 1.1566e-05, 1.1553e-05, 1.1541e-05, 1.1529e-05, 1.1518e-05, 1.1506e-05, 1.1495e-05, 1.1484e-05, 1.1473e-05, 1.1462e-05, 1.1452e-05, 1.1442e-05, 1.1432e-05, 1.1422e-05, 1.1412e-05, 1.1403e-05, 1.1394e-05, 1.1385e-05, 1.1376e-05, 1.1368e-05,  1.136e-05, 1.1352e-05, 1.1345e-05, 1.1337e-05,  1.133e-05, 1.1323e-05, 1.1316e-05, 1.1309e-05, 1.1302e-05, 1.1296e-05,  1.129e-05, 1.1284e-05, 1.1278e-05, 1.1273e-05, 1.1268e-05, 1.1263e-05, 1.1258e-05, 1.1253e-05, 1.1249e-05, 1.1245e-05, 1.1241e-05, 1.1237e-05, 1.1233e-05,  1.123e-05, 1.1226e-05, 1.1223e-05,  1.122e-05, 1.1217e-05, 1.1215e-05, 1.1212e-05,  1.121e-05, 1.1209e-05, 1.1207e-05, 1.1206e-05, 1.1204e-05, 1.1203e-05, 1.1202e-05, 1.1202e-05, 1.1201e-05,   1.12e-05,   1.12e-05, 1.1199e-05, 1.1199e-05, 1.1198e-05, 1.1197e-05, 1.1197e-05, 1.1196e-05, 1.1196e-05, 1.1195e-05, 1.1195e-05, 1.1194e-05, 1.1193e-05, 1.1193e-05, 1.1192e-05, 1.1192e-05, 1.1191e-05,  1.119e-05,  1.119e-05, 1.1189e-05, 1.1189e-05, 1.1188e-05, 1.1187e-05, 1.1187e-05, 1.1186e-05, 1.1186e-05, 1.1185e-05, 1.1184e-05, 1.1184e-05, 1.1183e-05, 1.1183e-05, 1.1182e-05, 1.1181e-05, 1.1181e-05,  1.118e-05,  1.118e-05, 1.1179e-05, 1.1179e-05, 1.1178e-05, 1.1177e-05, 1.1177e-05, 1.1176e-05, 1.1176e-05, 1.1175e-05, 1.1174e-05, 1.1174e-05, 1.1173e-05, 1.1173e-05, 1.1172e-05, 1.1171e-05, 1.1171e-05,  1.117e-05,  1.117e-05, 1.1169e-05, 1.1168e-05, 1.1168e-05, 1.1167e-05, 1.1167e-05, 1.1166e-05, 1.1166e-05, 1.1165e-05, 1.1164e-05, 1.1164e-05, 1.1163e-05, 1.1163e-05, 1.1162e-05, 1.1161e-05, 1.1161e-05,  1.116e-05,  1.116e-05, 1.1159e-05, 1.1158e-05, 1.1158e-05, 1.1157e-05, 1.1157e-05, 1.1156e-05, 1.1155e-05, 1.1155e-05, 1.1154e-05, 1.1154e-05, 1.1153e-05, 1.1153e-05, 1.1152e-05, 1.1151e-05, 1.1151e-05,  1.115e-05,  1.115e-05, 1.1149e-05, 1.1148e-05, 1.1148e-05, 1.1147e-05, 1.1147e-05, 1.1146e-05, 1.1145e-05, 1.1145e-05, 1.1144e-05, 1.1144e-05, 1.1143e-05, 1.1143e-05, 1.1142e-05, 1.1141e-05, 1.1141e-05,  1.114e-05,  1.114e-05, 1.1139e-05, 1.1138e-05, 1.1138e-05, 1.1137e-05, 1.1137e-05, 1.1136e-05, 1.1136e-05, 1.1135e-05, 1.1134e-05, 1.1134e-05, 1.1133e-05, 1.1133e-05, 1.1132e-05, 1.1131e-05, 1.1131e-05,  1.113e-05,  1.113e-05, 1.1129e-05, 1.1128e-05, 1.1128e-05, 1.1127e-05, 1.1127e-05, 1.1126e-05, 1.1126e-05, 1.1125e-05, 1.1124e-05, 1.1124e-05, 1.1123e-05, 1.1123e-05, 1.1122e-05, 1.1121e-05, 1.1121e-05,  1.112e-05,  1.112e-05, 1.1119e-05, 1.1119e-05, 1.1118e-05, 1.1117e-05, 1.1117e-05, 1.1116e-05, 1.1116e-05, 1.1115e-05, 1.1114e-05, 1.1114e-05, 1.1113e-05, 1.1113e-05, 1.1112e-05, 1.1112e-05, 1.1111e-05,  1.111e-05,  1.111e-05, 1.1109e-05, 1.1109e-05, 1.1108e-05, 1.1107e-05, 1.1107e-05, 1.1106e-05, 1.1106e-05, 1.1105e-05, 1.1105e-05, 1.1104e-05, 1.1103e-05, 1.1103e-05, 1.1102e-05, 1.1102e-05, 1.1101e-05,   1.11e-05,   1.11e-05, 1.1099e-05, 1.1099e-05, 1.1098e-05, 1.1098e-05, 1.1097e-05, 1.1096e-05, 1.1096e-05, 1.1095e-05, 1.1095e-05, 1.1094e-05, 1.1093e-05, 1.1093e-05, 1.1092e-05, 1.1092e-05, 1.1091e-05, 1.1091e-05,  1.109e-05, 1.1089e-05, 1.1089e-05, 1.1088e-05, 1.1088e-05, 1.1087e-05, 1.1086e-05, 1.1086e-05, 1.1085e-05, 1.1085e-05, 1.1084e-05, 1.1084e-05, 1.1083e-05, 1.1082e-05, 1.1082e-05, 1.1081e-05, 1.1081e-05,  1.108e-05,  1.108e-05, 1.1079e-05, 1.1078e-05, 1.1078e-05, 1.1077e-05, 1.1077e-05, 1.1076e-05, 1.1075e-05, 1.1075e-05, 1.1074e-05, 1.1074e-05, 1.1073e-05, 1.1073e-05, 1.1072e-05, 1.1071e-05, 1.1071e-05,  1.107e-05,  1.107e-05, 1.1069e-05, 1.1069e-05, 1.1068e-05, 1.1067e-05, 1.1067e-05, 1.1066e-05, 1.1066e-05, 1.1065e-05, 1.1064e-05, 1.1064e-05, 1.1063e-05, 1.1063e-05, 1.1062e-05, 1.1062e-05, 1.1061e-05,  1.106e-05,  1.106e-05, 1.1059e-05, 1.1059e-05, 1.1058e-05, 1.1058e-05, 1.1057e-05, 1.1056e-05, 1.1056e-05, 1.1055e-05, 1.1055e-05, 1.1054e-05, 1.1053e-05, 1.1053e-05, 1.1052e-05, 1.1052e-05, 1.1051e-05, 1.1051e-05,  1.105e-05, 1.1049e-05, 1.1049e-05, 1.1048e-05, 1.1048e-05, 1.1047e-05, 1.1047e-05, 1.1046e-05, 1.1045e-05, 1.1045e-05, 1.1044e-05, 1.1044e-05, 1.1043e-05, 1.1043e-05, 1.1042e-05, 1.1041e-05, 1.1041e-05,  1.104e-05,  1.104e-05, 1.1039e-05, 1.1039e-05, 1.1038e-05, 1.1037e-05, 1.1037e-05, 1.1036e-05, 1.1036e-05, 1.1035e-05, 1.1035e-05, 1.1034e-05, 1.1033e-05, 1.1033e-05, 1.1032e-05, 1.1032e-05, 1.1031e-05,  1.103e-05,  1.103e-05, 1.1029e-05, 1.1029e-05, 1.1028e-05, 1.1028e-05, 1.1027e-05, 1.1026e-05, 1.1026e-05, 1.1025e-05, 1.1025e-05, 1.1024e-05, 1.1024e-05, 1.1023e-05, 1.1022e-05, 1.1022e-05, 1.1021e-05, 1.1021e-05,  1.102e-05,  1.102e-05, 1.1019e-05, 1.1018e-05, 1.1018e-05, 1.1017e-05, 1.1017e-05, 1.1016e-05, 1.1016e-05, 1.1015e-05, 1.1014e-05, 1.1014e-05, 1.1013e-05, 1.1013e-05, 1.1012e-05, 1.1012e-05, 1.1011e-05,  1.101e-05,  1.101e-05, 1.1009e-05, 1.1009e-05, 1.1008e-05, 1.1008e-05, 1.1007e-05, 1.1006e-05, 1.1006e-05, 1.1005e-05, 1.1005e-05, 1.1004e-05, 1.1004e-05, 1.1003e-05, 1.1002e-05, 1.1002e-05, 1.1001e-05, 1.1001e-05,    1.1e-05,    1.1e-05, 1.0999e-05, 1.0998e-05, 1.0998e-05, 1.0997e-05, 1.0997e-05, 1.0996e-05, 1.0996e-05, 1.0995e-05, 1.0994e-05, 1.0994e-05, 1.0993e-05, 1.0993e-05, 1.0992e-05, 1.0992e-05, 1.0991e-05,  1.099e-05,  1.099e-05, 1.0989e-05, 1.0989e-05, 1.0988e-05, 1.0988e-05, 1.0987e-05, 1.0987e-05, 1.0986e-05, 1.0985e-05, 1.0985e-05, 1.0984e-05, 1.0984e-05, 1.0983e-05, 1.0983e-05, 1.0982e-05, 1.0981e-05, 1.0981e-05,  1.098e-05,  1.098e-05, 1.0979e-05, 1.0979e-05, 1.0978e-05, 1.0977e-05, 1.0977e-05, 1.0976e-05, 1.0976e-05, 1.0975e-05, 1.0975e-05, 1.0974e-05, 1.0973e-05, 1.0973e-05, 1.0972e-05, 1.0972e-05, 1.0971e-05, 1.0971e-05,  1.097e-05, 1.0969e-05, 1.0969e-05, 1.0968e-05, 1.0968e-05, 1.0967e-05, 1.0967e-05, 1.0966e-05, 1.0966e-05, 1.0965e-05, 1.0964e-05, 1.0964e-05, 1.0963e-05, 1.0963e-05, 1.0962e-05, 1.0962e-05, 1.0961e-05,  1.096e-05,  1.096e-05, 1.0959e-05, 1.0959e-05, 1.0958e-05, 1.0958e-05, 1.0957e-05, 1.0956e-05, 1.0956e-05, 1.0955e-05, 1.0955e-05, 1.0954e-05, 1.0954e-05, 1.0953e-05, 1.0953e-05, 1.0952e-05, 1.0951e-05, 1.0951e-05,  1.095e-05,  1.095e-05, 1.0949e-05, 1.0949e-05, 1.0948e-05, 1.0947e-05, 1.0947e-05, 1.0946e-05, 1.0946e-05, 1.0945e-05, 1.0945e-05, 1.0944e-05, 1.0943e-05, 1.0943e-05, 1.0942e-05, 1.0942e-05, 1.0941e-05, 1.0941e-05,  1.094e-05,  1.094e-05, 1.0939e-05, 1.0938e-05, 1.0938e-05, 1.0937e-05, 1.0937e-05, 1.0936e-05, 1.0936e-05, 1.0935e-05, 1.0934e-05, 1.0934e-05, 1.0933e-05, 1.0933e-05, 1.0932e-05, 1.0932e-05, 1.0931e-05, 1.0931e-05,  1.093e-05, 1.0929e-05, 1.0929e-05, 1.0928e-05, 1.0928e-05, 1.0927e-05, 1.0927e-05, 1.0926e-05, 1.0925e-05, 1.0925e-05, 1.0924e-05, 1.0924e-05, 1.0923e-05, 1.0923e-05, 1.0922e-05, 1.0922e-05, 1.0921e-05,  1.092e-05,  1.092e-05, 1.0919e-05, 1.0919e-05, 1.0918e-05, 1.0918e-05, 1.0917e-05, 1.0917e-05, 1.0916e-05, 1.0915e-05, 1.0915e-05, 1.0914e-05, 1.0914e-05, 1.0913e-05, 1.0913e-05, 1.0912e-05, 1.0911e-05, 1.0911e-05,  1.091e-05,  1.091e-05, 1.0909e-05, 1.0909e-05, 1.0908e-05, 1.0908e-05, 1.0907e-05, 1.0906e-05, 1.0906e-05, 1.0905e-05, 1.0905e-05, 1.0904e-05, 1.0904e-05, 1.0903e-05, 1.0903e-05, 1.0902e-05, 1.0901e-05, 1.0901e-05,   1.09e-05,   1.09e-05, 1.0899e-05, 1.0899e-05, 1.0898e-05, 1.0897e-05, 1.0897e-05, 1.0896e-05, 1.0896e-05, 1.0895e-05, 1.0895e-05, 1.0894e-05, 1.0894e-05, 1.0893e-05, 1.0892e-05, 1.0892e-05, 1.0891e-05, 1.0891e-05,  1.089e-05,  1.089e-05, 1.0889e-05, 1.0889e-05, 1.0888e-05, 1.0887e-05, 1.0887e-05, 1.0886e-05, 1.0886e-05, 1.0885e-05, 1.0885e-05, 1.0884e-05, 1.0884e-05, 1.0883e-05, 1.0882e-05, 1.0882e-05, 1.0881e-05, 1.0881e-05,  1.088e-05,  1.088e-05, 1.0879e-05, 1.0879e-05, 1.0878e-05, 1.0877e-05, 1.0877e-05, 1.0876e-05, 1.0876e-05, 1.0875e-05, 1.0875e-05, 1.0874e-05, 1.0874e-05, 1.0873e-05, 1.0872e-05, 1.0872e-05, 1.0871e-05, 1.0871e-05,  1.087e-05,  1.087e-05, 1.0869e-05, 1.0869e-05, 1.0868e-05, 1.0867e-05, 1.0867e-05, 1.0866e-05, 1.0866e-05, 1.0865e-05, 1.0865e-05, 1.0864e-05, 1.0864e-05, 1.0863e-05, 1.0862e-05, 1.0862e-05, 1.0861e-05, 1.0861e-05,  1.086e-05,  1.086e-05, 1.0859e-05, 1.0859e-05, 1.0858e-05, 1.0857e-05, 1.0857e-05, 1.0856e-05, 1.0856e-05, 1.0855e-05, 1.0855e-05, 1.0854e-05, 1.0854e-05, 1.0853e-05, 1.0853e-05, 1.0852e-05, 1.0851e-05, 1.0851e-05,  1.085e-05,  1.085e-05, 1.0849e-05, 1.0849e-05, 1.0848e-05, 1.0848e-05, 1.0847e-05, 1.0846e-05, 1.0846e-05, 1.0845e-05, 1.0845e-05, 1.0844e-05, 1.0844e-05, 1.0843e-05, 1.0843e-05, 1.0842e-05, 1.0841e-05, 1.0841e-05,  1.084e-05,  1.084e-05, 1.0839e-05, 1.0839e-05, 1.0838e-05, 1.0838e-05, 1.0837e-05, 1.0836e-05, 1.0836e-05, 1.0835e-05, 1.0835e-05, 1.0834e-05, 1.0834e-05, 1.0833e-05, 1.0833e-05, 1.0832e-05, 1.0832e-05, 1.0831e-05,  1.083e-05,  1.083e-05, 1.0829e-05, 1.0829e-05, 1.0828e-05, 1.0828e-05, 1.0827e-05, 1.0827e-05, 1.0826e-05, 1.0825e-05, 1.0825e-05, 1.0824e-05, 1.0824e-05, 1.0823e-05, 1.0823e-05, 1.0822e-05, 1.0822e-05, 1.0821e-05, 1.0821e-05,  1.082e-05, 1.0819e-05, 1.0819e-05, 1.0818e-05, 1.0818e-05, 1.0817e-05, 1.0817e-05, 1.0816e-05, 1.0816e-05, 1.0815e-05, 1.0815e-05, 1.0814e-05, 1.0813e-05, 1.0813e-05, 1.0812e-05, 1.0812e-05, 1.0811e-05, 1.0811e-05,  1.081e-05,  1.081e-05, 1.0809e-05, 1.0808e-05, 1.0808e-05, 1.0807e-05, 1.0807e-05, 1.0806e-05, 1.0806e-05, 1.0805e-05, 1.0805e-05, 1.0804e-05, 1.0804e-05, 1.0803e-05, 1.0802e-05
         1;  0.0100;   1;     58;  0.1139;  100.0;  100.0;  2.76e-02;      0.25,  0.15049, 0.067696,  0.02936, 0.028303, 0.027795, 0.027742, 0.027715, 0.027697, 0.027681,  0.02766, 0.027655,  0.02765, 0.027645, 0.027643, 0.027641,  0.02764, 0.027639, 0.027638, 0.027638, 0.027637, 0.027637, 0.027636, 0.027636, 0.027636, 0.027636, 0.027636, 0.027636, 0.027636, 0.027636, 0.027636, 0.027636, 0.027636, 0.027636, 0.027636, 0.027636, 0.027636, 0.027636, 0.027636, 0.027636, 0.027636, 0.027636, 0.027636, 0.027636, 0.027636, 0.027636, 0.027636, 0.027636, 0.027636, 0.027636, 0.027636, 0.027636, 0.027636, 0.027636, 0.027636, 0.027636, 0.027636, 0.027636
         1;  0.0100;   3;     45;  0.1261;  100.0;  100.0;  2.76e-02;      0.25,  0.15049, 0.067594, 0.028833, 0.028378, 0.028145, 0.027855, 0.027796, 0.027728, 0.027719, 0.027709, 0.027697, 0.027683,  0.02767, 0.027658, 0.027646, 0.027642, 0.027641,  0.02764, 0.027638, 0.027637, 0.027636, 0.027636, 0.027636, 0.027636, 0.027636, 0.027636, 0.027636, 0.027636, 0.027636, 0.027636, 0.027636, 0.027636, 0.027636, 0.027636, 0.027636, 0.027636, 0.027636, 0.027636, 0.027636, 0.027636, 0.027636, 0.027636, 0.027636, 0.027636
         1;  0.0100;   7;   3750;  0.0612;  100.0;  100.0;  3.14e-02;  0.033723, 0.023304, 0.024453, 0.025904, 0.030169,  0.02665, 0.023472, 0.025719, 0.031086, 0.024296, 0.028435,  0.02298, 0.029236, 0.026598, 0.026391, 0.029672, 0.031435, 0.027267, 0.023655, 0.021371, 0.027971, 0.023915,  0.02758,  0.02344, 0.025354, 0.026275, 0.026513, 0.023889,  0.02572, 0.031688
         1;  0.1000;   1;     23;  0.0649;  100.0;  100.0;  9.71e-02;      0.25,   0.1558, 0.098056, 0.097464, 0.097208, 0.097084, 0.097074, 0.097069, 0.097064, 0.097064, 0.097064, 0.097064, 0.097064, 0.097064, 0.097064, 0.097064, 0.097064, 0.097064, 0.097064, 0.097064, 0.097064, 0.097064, 0.097064
         1;  0.1000;   3;     18;  0.0661;  100.0;  100.0;  9.71e-02;      0.25,   0.1558, 0.097852, 0.097322, 0.097183, 0.097079,  0.09707, 0.097067, 0.097065, 0.097064, 0.097064, 0.097064, 0.097064, 0.097064, 0.097064, 0.097064, 0.097064, 0.097064
         1;  0.1000;   7;   3750;  0.0606;   53.6;   89.6;  2.00e-01;   0.18677,  0.14767, 0.095772, 0.087349,  0.14568,  0.12915, 0.087994,   0.1012,  0.13862, 0.097076, 0.098118, 0.079182,  0.11877,  0.18673,  0.46022,  0.18555,  0.13371,  0.24687,  0.13916, 0.076891,  0.13482, 0.084232,  0.24637,  0.54381,  0.10214,  0.13141,   0.1908,  0.12294,  0.11486, 0.095682
